verbatimScientificName,decimalLongitude,decimalLatitude
Quercus arkansana,-86.577277,30.554008
Quercus arkansana,-86.513116,30.567512
Quercus arkansana,-86.406755,30.57522
Quercus arkansana,-86.1715,30.6185
Quercus arkansana,-86.1715,30.6185
Quercus arkansana,-86.5922,30.665
Quercus arkansana,-86.5922,30.665
Quercus arkansana,-94.186396,31.15949
Quercus arkansana,-84.92548,31.471562
Quercus arkansana,-84.92548,31.471562
Quercus arkansana,-84.92548,31.471562
Quercus arkansana,-84.92548,31.471562
Quercus arkansana,-85.970855,31.604953
Quercus arkansana,-84.88909,31.672944
Quercus arkansana,-85.995294,31.735905
Quercus arkansana,-85.819735,31.754506
Quercus arkansana,-84.943013,31.771183
Quercus arkansana,-84.943013,31.771183
Quercus arkansana,-85.227934,32.24464
Quercus arkansana,-84.772703,32.305427
Quercus arkansana,-84.67155,32.346231
Quercus arkansana,-84.67155,32.346231
Quercus arkansana,-88.125918,32.457596
Quercus arkansana,-86.771667,32.646667
Quercus arkansana,-92.507292,32.879671
Quercus arkansana,-92.498719,32.922395
Quercus arkansana,-92.498719,32.922395
Quercus arkansana,-87.466003,32.966
Quercus arkansana,-87.466667,32.966667
Quercus arkansana,-87.46667,32.96667
Quercus arkansana,-92.560956,32.968593
Quercus arkansana,-94.018,32.991
Quercus arkansana,-93.035637,33.608793
Quercus arkansana,-93.813516,33.614565
Quercus arkansana,-93.813516,33.614565
Quercus arkansana,-93.120403,33.629791
Quercus arkansana,-93.029109,33.668959
Quercus arkansana,-93.86993,33.68678
Quercus arkansana,-93.86993,33.68678
Quercus arkansana,-92.933512,33.700436
Quercus arkansana,-93.02028,33.70222
Quercus arkansana,-93.133176,33.707967
Quercus arkansana,-93.668443,33.735305
Quercus arkansana,-93.073556,33.777064
Quercus arkansana,-93.898724,33.787134
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana,NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana (Sarg.),NA,NA
Quercus arkansana Sarg,NA,NA
Quercus arkansana Sarg.,-86.425007,30.497535
Quercus arkansana Sarg.,-86.433333,30.5
Quercus arkansana Sarg.,-86.395722,30.54397
Quercus arkansana Sarg.,-86.395729,30.54398
Quercus arkansana Sarg.,-86.395847,30.54407
Quercus arkansana Sarg.,-86.395383,30.54407
Quercus arkansana Sarg.,-86.491632,30.55409
Quercus arkansana Sarg.,-86.492272,30.55415
Quercus arkansana Sarg.,-86.492189,30.55422
Quercus arkansana Sarg.,-86.492157,30.55424
Quercus arkansana Sarg.,-86.492201,30.55454
Quercus arkansana Sarg.,-86.49066,30.55487
Quercus arkansana Sarg.,-86.537778,30.561389
Quercus arkansana Sarg.,-86.536667,30.565556
Quercus arkansana Sarg.,-86.546667,30.5675
Quercus arkansana Sarg.,-86.467372,30.59098
Quercus arkansana Sarg.,-86.467383,30.59116
Quercus arkansana Sarg.,-86.467383,30.59116
Quercus arkansana Sarg.,-86.467282,30.59128
Quercus arkansana Sarg.,-86.467071,30.59139
Quercus arkansana Sarg.,-86.467166,30.59179
Quercus arkansana Sarg.,-86.467166,30.59179
Quercus arkansana Sarg.,-86.467166,30.59179
Quercus arkansana Sarg.,-86.467166,30.59179
Quercus arkansana Sarg.,-86.116667,30.716667
Quercus arkansana Sarg.,-85.30361,31.00444
Quercus arkansana Sarg.,-94.064064,31.00855
Quercus arkansana Sarg.,-85.086455,31.19063
Quercus arkansana Sarg.,-84.948841,31.46826
Quercus arkansana Sarg.,-85.90334,31.78611
Quercus arkansana Sarg.,-85.90334,31.78611
Quercus arkansana Sarg.,-85.90334,31.78611
Quercus arkansana Sarg.,-85.892872,31.78948
Quercus arkansana Sarg.,-85.896136,31.78962
Quercus arkansana Sarg.,-85.893059,31.78972
Quercus arkansana Sarg.,-85.892499,31.78984
Quercus arkansana Sarg.,-85.893178,31.78992
Quercus arkansana Sarg.,-85.893035,31.78998
Quercus arkansana Sarg.,-85.893035,31.78998
Quercus arkansana Sarg.,-84.658768,32.31952
Quercus arkansana Sarg.,-84.677037,32.32601
Quercus arkansana Sarg.,-84.677543,32.32639
Quercus arkansana Sarg.,-84.768703,32.39557
Quercus arkansana Sarg.,-88.029988,32.50834
Quercus arkansana Sarg.,-88.029988,32.50834
Quercus arkansana Sarg.,-88.029988,32.50834
Quercus arkansana Sarg.,-86.54611,32.52389
Quercus arkansana Sarg.,-88.05806,32.58667
Quercus arkansana Sarg.,-88.05695,32.59222
Quercus arkansana Sarg.,-86.85361,32.60861
Quercus arkansana Sarg.,-86.771667,32.646667
Quercus arkansana Sarg.,-86.771667,32.646667
Quercus arkansana Sarg.,-87.3,32.65
Quercus arkansana Sarg.,-81.790555,32.655
Quercus arkansana Sarg.,-86.7925,32.6875
Quercus arkansana Sarg.,-92.566667,32.95
Quercus arkansana Sarg.,-87.47111,32.97361
Quercus arkansana Sarg.,-87.48861,32.99944
Quercus arkansana Sarg.,-87.6,33
Quercus arkansana Sarg.,-87.6,33.016667
Quercus arkansana Sarg.,-87.49028,33.04722
Quercus arkansana Sarg.,-87.497735,33.05205
Quercus arkansana Sarg.,-87.497735,33.05205
Quercus arkansana Sarg.,-87.497714,33.05207
Quercus arkansana Sarg.,-87.497459,33.05244
Quercus arkansana Sarg.,-87.497771,33.05253
Quercus arkansana Sarg.,-87.497459,33.05267
Quercus arkansana Sarg.,-87.42834,33.11555
Quercus arkansana Sarg.,-93.8144,33.6119
Quercus arkansana Sarg.,-93.81333,33.61444
Quercus arkansana Sarg.,-93.81333,33.61444
Quercus arkansana Sarg.,-93.8325,33.6608
Quercus arkansana Sarg.,-93.8325,33.6608
Quercus arkansana Sarg.,-93.8325,33.6608
Quercus arkansana Sarg.,NA,NA
Quercus arkansana Sarg.,NA,NA
Quercus arkansana Sarg.,NA,NA
Quercus arkansana Sarg.,NA,NA
Quercus arkansana Sarg.,NA,NA
Quercus arkansana Sarg.,NA,NA
Quercus arkansana Sarg.,NA,NA
Quercus arkansana Sarg.,NA,NA
Quercus arkansana Sarg.,NA,NA
Quercus arkansana Sarg.,NA,NA
Quercus arkansana Sarg.,NA,NA
Quercus arkansana Sarg.,NA,NA
Quercus arkansana Sarg.,NA,NA
Quercus arkansana Sarg.,NA,NA
Quercus arkansana Sarg.,NA,NA
Quercus arkansana Sarg.,NA,NA
Quercus arkansana Sarg.,NA,NA
Quercus arkansana Sarg.,NA,NA
Quercus arkansana Sarg.,NA,NA
Quercus arkansana Sarg.,NA,NA
Quercus arkansana Sarg.,NA,NA
Quercus arkansana Sarg.,NA,NA
Quercus arkansana Sarg.,NA,NA
Quercus arkansana Sarg.,NA,NA
Quercus arkansana Sarg.,NA,NA
Quercus arkansana Sarg.,NA,NA
Quercus arkansana Sarg.,NA,NA
Quercus arkansana Sarg.,NA,NA
Quercus arkansana Sarg.,NA,NA
Quercus arkansana Sarg.,NA,NA
Quercus arkansana Sarg.,NA,NA
Quercus arkansana Sarg.,NA,NA
Quercus arkansana Sarg.,NA,NA
Quercus arkansana Sarg.,NA,NA
Quercus arkansana Sarg.,NA,NA
Quercus arkansana Sarg.,NA,NA
Quercus arkansana Sarg.,NA,NA
Quercus arkansana Sarg.,NA,NA
Quercus arkansana Sarg.,NA,NA
Quercus arkansana Sarg.,NA,NA
Quercus arkansana Sarg.,NA,NA
Quercus arkansana Sarg.,NA,NA
Quercus arkansana Sarg.,NA,NA
Quercus arkansana Sarg.,NA,NA
Quercus arkansana Sarg.,NA,NA
Quercus arkansana Sarg.,NA,NA
Quercus arkansana Sarg. var. caput-rivuli (Ashe) Ashe,NA,NA
Quercus arkansana Sargent,NA,NA
Quercus arkansana Sargent,NA,NA
quercus austrin small,0,0
Quercus austrina,-81.7113,28.7615
Quercus austrina,-82.033417,29.202817
Quercus austrina,-82.0414,29.2189
Quercus austrina,-81.0797,29.3278
Quercus austrina,-82.307067,29.453038
Quercus austrina,-82.288413,29.471678
Quercus austrina,-82.40825,29.6126
Quercus austrina,-82.414413,29.624456
Quercus austrina,-82.345556,29.644957
Quercus austrina,-82.324826,29.651634
Quercus austrina,-82.3577,29.6748
Quercus austrina,-81.26835,29.676683
Quercus austrina,-82.457717,29.71208
Quercus austrina,-82.456403,29.718555
Quercus austrina,-82.452492,29.730306
Quercus austrina,-82.440705,29.734005
Quercus austrina,-82.507469,29.870602
Quercus austrina,-82.772972,29.95667
Quercus austrina,-84.298889,30.234722
Quercus austrina,-84.8829,30.2414
Quercus austrina,-89.247543,30.315753
Quercus austrina,-84.171348,30.426552
Quercus austrina,-87.2153,30.5525
Quercus austrina,-87.915917,30.628537
Quercus austrina,-87.90194,30.841019
Quercus austrina,-83.595445,30.858675
Quercus austrina,-83.609859,30.890717
Quercus austrina,-84.57547,30.9038
Quercus austrina,-84.57547,30.9038
Quercus austrina,-84.57547,30.9038
Quercus austrina,-84.57547,30.9038
Quercus austrina,-84.57547,30.9038
Quercus austrina,-85.308822,31.036849
Quercus austrina,-86.903205,31.077407
Quercus austrina,-84.473294,31.213746
Quercus austrina,-89.840369,31.239002
Quercus austrina,-87.75778,31.371377
Quercus austrina,-84.929532,31.466682
Quercus austrina,-84.929342,31.46673
Quercus austrina,-84.92936,31.466829
Quercus austrina,-84.930133,31.466975
Quercus austrina,-84.929202,31.467569
Quercus austrina,-84.930133,31.467707
Quercus austrina,-84.94378,31.473417
Quercus austrina,-81.375566,31.483806
Quercus austrina,-84.132963,31.773782
Quercus austrina,-84.132963,31.773782
Quercus austrina,-82.900699,32.082467
Quercus austrina,-82.898477,32.098509
Quercus austrina,-82.898477,32.098509
Quercus austrina,-82.898477,32.098509
Quercus austrina,-82.898477,32.098509
Quercus austrina,-82.898477,32.098509
Quercus austrina,-89.425019,32.147462
Quercus austrina,-90.245367,32.179316
Quercus austrina,-90.245367,32.179316
Quercus austrina,-90.245367,32.179316
Quercus austrina,-90.245367,32.179316
Quercus austrina,-89.260864,32.202122
Quercus austrina,-87.013876,32.206252
Quercus austrina,-90.175299,32.258532
Quercus austrina,-89.044796,32.27235
Quercus austrina,-88.703656,32.36431
Quercus austrina,-88.703656,32.36431
Quercus austrina,-89.406514,32.39516
Quercus austrina,-87.021101,32.407359
Quercus austrina,-87.021101,32.407359
Quercus austrina,-87.021101,32.407359
Quercus austrina,-87.021101,32.407359
Quercus austrina,-87.021101,32.407359
Quercus austrina,-87.021101,32.407359
Quercus austrina,-88.187758,32.521472
Quercus austrina,-81.71511,32.577117
Quercus austrina,-88.305688,32.595379
Quercus austrina,-88.080548,32.714293
Quercus austrina,-88.114565,32.721555
Quercus austrina,-81.958171,32.879326
Quercus austrina,-81.955671,32.886826
Quercus austrina,-88.214412,33.034616
Quercus austrina,-88.214412,33.034616
Quercus austrina,-81.963867,33.118498
Quercus austrina,-88.31695,33.308087
Quercus austrina,-88.731828,33.514587
Quercus austrina,-73.903694,40.89682
Quercus austrina,NA,NA
Quercus austrina,NA,NA
Quercus austrina,NA,NA
Quercus austrina,NA,NA
Quercus austrina,NA,NA
Quercus austrina,NA,NA
Quercus austrina,NA,NA
Quercus austrina,NA,NA
Quercus austrina,NA,NA
Quercus austrina,NA,NA
Quercus austrina,NA,NA
Quercus austrina,NA,NA
Quercus austrina,NA,NA
Quercus austrina,NA,NA
Quercus austrina,NA,NA
Quercus austrina,NA,NA
Quercus austrina,NA,NA
Quercus austrina,NA,NA
Quercus austrina,NA,NA
Quercus austrina,NA,NA
Quercus austrina,NA,NA
Quercus austrina,NA,NA
Quercus austrina,NA,NA
Quercus austrina,NA,NA
Quercus austrina,NA,NA
Quercus austrina,NA,NA
Quercus austrina,NA,NA
Quercus austrina,NA,NA
Quercus austrina,NA,NA
Quercus austrina,NA,NA
Quercus austrina,NA,NA
Quercus austrina,NA,NA
Quercus austrina,NA,NA
Quercus austrina,NA,NA
Quercus austrina,NA,NA
Quercus austrina,NA,NA
Quercus austrina,NA,NA
Quercus austrina,NA,NA
Quercus austrina,NA,NA
Quercus austrina,NA,NA
Quercus austrina,NA,NA
Quercus austrina,NA,NA
Quercus austrina,NA,NA
Quercus austrina,NA,NA
Quercus austrina,NA,NA
Quercus austrina,NA,NA
Quercus austrina,NA,NA
Quercus austrina,NA,NA
Quercus austrina,NA,NA
Quercus austrina,NA,NA
Quercus austrina,NA,NA
Quercus austrina,NA,NA
Quercus austrina,NA,NA
Quercus austrina,NA,NA
Quercus austrina,NA,NA
Quercus austrina,NA,NA
Quercus austrina,NA,NA
Quercus austrina,NA,NA
Quercus austrina,NA,NA
Quercus austrina,NA,NA
Quercus austrina,NA,NA
Quercus austrina,NA,NA
Quercus austrina,NA,NA
Quercus austrina,NA,NA
Quercus austrina,NA,NA
Quercus austrina,NA,NA
Quercus austrina,NA,NA
Quercus austrina,NA,NA
Quercus austrina,NA,NA
Quercus austrina,NA,NA
Quercus austrina,NA,NA
Quercus austrina,NA,NA
Quercus austrina,NA,NA
Quercus austrina,NA,NA
Quercus austrina,NA,NA
Quercus austrina,NA,NA
Quercus austrina,NA,NA
Quercus austrina,NA,NA
Quercus austrina,NA,NA
Quercus austrina,NA,NA
