id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,associatedCollectors,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedOccurrences,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,preparations,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey-dbpk,collId,recordId,references
8024487,GEO,"Granite Outcrop",,PreservedSpecimen,3d1da588-37a9-41fa-8842-bc4051a851f7,20355,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Rosids|Fabids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus georgiana",97563,"M.A. Curtis",Quercus,,georgiana,,,Species,,,,,"Endemic to Georgia, Alabama, South Carolina and North Carolina.",,,"Jessie Cai",,,,2015,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber, locality, decimalLatitude, decimalLongitude, habitat",,,,,,,,,,,,,"United States of America",Georgia,"DeKalb County",,,,1,,,,,,,,,,,,,,,,,,,,preprocessed,"2020-09-23 14:45:20",3d1da588-37a9-41fa-8842-bc4051a851f7,279,urn:uuid:991eb1d1-2c6d-46d8-957d-0c7ddb285851,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=8024487
8911266,NHI,,,PreservedSpecimen,84073dd8-0a21-409b-8683-aff7ea07851a,NHI003990,"2014.3.5925; 5994","Plantae|Magnoliophyta|Eudicots|Core Eudicots|Rosids|Fabids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,FAGACEAE,"Quercus georgiana",97563,"M.A. Curtis",Quercus,,georgiana,,,Species,,,,"Georgia oak",,,,"Charles Walker",,,,1994,,,,,,,,,"tufts of trichomes in axils of veins below",,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, locality, minimumElevationInMeters, verbatimElevation",,,,,,,,,,,,,USA,Louisiana,Calcasieu,"Lake Charles",,,1,,,,,,,,,,,,,,,,,,"in collection",,erin.navins,"2019-09-26 10:02:36",,310,urn:uuid:84073dd8-0a21-409b-8683-aff7ea07851a,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=8911266
8989529,MOR,BRAHMS_69871,,"Preserved specimen",7bfd6f31-52c0-491a-b71c-6345f898b6ac,0068136MOR,133682,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Rosids|Fabids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus georgiana",97563,"M.A. Curtis",Quercus,,georgiana,,,Species,,,,,"World - EN B1+2ce (IUCN 2009 Red List)",,,"Hess, WJ",,,,1990,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, decimalLatitude, decimalLongitude, geodeticDatum, coordinateUncertaintyInMeters, georeferenceRemarks, georeferencedBy, georeferenceSources",,"Multiple stems, 5 m tall, brown black, leaves glossy green above, paler below, mostly shallow 5-lobed, narrow leaves.",,,"Carya Nutt.; Quercus falcata Michx.; Quercus marilandica Muenchh.; Chionanthus; Prunus L.; Rhus glabra L.","Flower: N Fruit: N Vegetation: Y Bud: N",,0,,,,,"United States",Georgia,Harris,,,,1,,,,,,,,,,,,,,,,,,,,admin,"2015-06-03 00:00:00",,178,urn:uuid:7bfd6f31-52c0-491a-b71c-6345f898b6ac,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=8989529
8989598,MOR,BRAHMS_69960,,"Preserved specimen",3a55b7ff-bede-495d-8daf-ff9407346f0c,0068227MOR,114093,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Rosids|Fabids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus georgiana",97563,"M.A. Curtis",Quercus,,georgiana,,,Species,,,,,"World - EN B1+2ce (IUCN 2009 Red List)",,,"Sternberg, G",,,,1993,,,,,,"Voucher for seed collected. Provided by Guy Sternberg.",,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, decimalLatitude, decimalLongitude, geodeticDatum, coordinateUncertaintyInMeters, georeferenceRemarks, georeferencedBy, georeferenceSources",,"Acorns are mostly infested but with viable embryos.",,,,"Flower: N Fruit: Y Vegetation: Y Bud: N",,0,,,,,"United States",Georgia,DeKalb,,,,1,,,,,,,,,,,,,,,,,,,,admin,"2015-06-03 00:00:00",,178,urn:uuid:3a55b7ff-bede-495d-8daf-ff9407346f0c,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=8989598
9322789,USCH,MAIN,,PreservedSpecimen,5e863f08-ff6d-11e2-9beb-001c23ce290f,USCH0034568,83909,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Rosids|Fabids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus georgiana",97563,"M.A. Curtis",Quercus,,georgiana,,,Species,"Canby, William",,,,,,,"Canby, William",,,,1869,,0,,,,,,,,,"field values redacted: eventDate, month, locality, habitat",,,,,,,,,,,,,"United States",Georgia,"DeKalb County",,,,1,,,,,,,,,,,,,,,,,,,,,"2019-08-14 03:19:22",5e863f08-ff6d-11e2-9beb-001c23ce290f,147,urn:uuid:70e9f169-3dc4-4f94-9615-c67198b5e106,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=9322789
9460382,GA,,,PreservedSpecimen,dce317a4-3da4-4652-b056-03dcc388c93c,GA026093,161330,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Rosids|Fabids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus georgiana",97563,"M.A. Curtis",Quercus,,georgiana,,,Species,,,,,,,,"Allison, J",,,,1984,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber, locality",,,,,,,,,,,,,"United States",Georgia,"Heard County",,,,1,,,,,,,,,,,,,,,,,,,,,"2019-08-14 03:19:22",dce317a4-3da4-4652-b056-03dcc388c93c,258,urn:uuid:d89ea4af-9997-419d-940a-09db16f837c5,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=9460382
9466487,GA,,,PreservedSpecimen,37cec2d2-3c82-4eb5-98c0-8d97fef1c157,GA026100,159940,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Rosids|Fabids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus georgiana",97563,"M.A. Curtis",Quercus,,georgiana,,,Species,,,,,,,,"Allison, J",,,,1983,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber, locality",,,,,,,,,,,,,"United States",Georgia,"Gwinnett County",,,,1,,,,,,,,,,,,,,,,,,,,,"2019-08-14 03:19:22",37cec2d2-3c82-4eb5-98c0-8d97fef1c157,258,urn:uuid:811007fb-6e55-43be-a510-c1962ea6d848,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=9466487
9471512,GA,,,PreservedSpecimen,fa249103-3095-43ad-ba1c-cd4a39bcbe9a,GA026087,177381,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Rosids|Fabids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus georgiana",97563,"M.A. Curtis",Quercus,,georgiana,,,Species,,,,,,,,"Norris, R",,,,1988,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber, locality",,,,,,,,,,,,,"United States",Georgia,"Sumter County",,,,1,,,,,,,,,,,,,,,,,,,,,"2019-08-14 03:19:22",fa249103-3095-43ad-ba1c-cd4a39bcbe9a,258,urn:uuid:9aa1224f-b9b7-4cb0-abcd-21075d1e7520,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=9471512
9472302,GA,,,PreservedSpecimen,c1784779-c8a1-40c5-b54c-de6c2f567056,GA085359,266537,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Rosids|Fabids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus georgiana",97563,"M.A. Curtis",Quercus,,georgiana,,,Species,,,,,,,,"Toppila, R",,,,2011,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber, locality",,,,,,,,,,,,,"United States",Georgia,"Pike County",,,,1,,,,,,,,,,,,,,,,,,,,,"2019-08-14 03:19:22",c1784779-c8a1-40c5-b54c-de6c2f567056,258,urn:uuid:bcf7f1f2-f053-40b1-80f7-bea8a340a594,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=9472302
9474378,GA,,,PreservedSpecimen,c123027d-69b9-4c53-b8cc-4ddd7ce1b8fe,GA192935,269841,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Rosids|Fabids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus georgiana",97563,"M.A. Curtis",Quercus,,georgiana,,,Species,,,,,,,,"Toppila, R",,,,2011,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber, locality",,,,,,,,,,,,,"United States",Georgia,"Rockdale County",,,,1,,,,,,,,,,,,,,,,,,,,,"2019-08-14 03:19:22",c123027d-69b9-4c53-b8cc-4ddd7ce1b8fe,258,urn:uuid:fee14cca-01da-400d-9c59-1b7ae91b8176,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=9474378
9477439,GA,,,PreservedSpecimen,10466f39-b578-4400-b85f-22088bde1409,GA026104,56920,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Rosids|Fabids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus georgiana",97563,"M.A. Curtis",Quercus,,georgiana,,,Species,,,,,,,,"Burbanck, M",,,,1957,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber, locality",,,,,,,,,,,,,"United States",Georgia,"DeKalb County",,,,1,,,,,,,,,,,,,,,,,,,,,"2019-08-14 03:19:22",10466f39-b578-4400-b85f-22088bde1409,258,urn:uuid:213cd02d-7a66-4767-8cf8-6b8d77dfd02d,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=9477439
9478595,GA,,,PreservedSpecimen,27053652-b4ee-48a1-8520-3965bbd78b2b,GA084722,265026,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Rosids|Fabids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus georgiana",97563,"M.A. Curtis",Quercus,,georgiana,,,Species,,,,,,,,"Zeedyk, W",,,,1970,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber, locality",,,,,,,,,,,,,"United States",Georgia,"Rockdale County",,,,1,,,,,,,,,,,,,,,,,,,,,"2019-08-14 03:19:22",27053652-b4ee-48a1-8520-3965bbd78b2b,258,urn:uuid:2b619fc9-d841-4b55-b415-a7b40d2c6a9b,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=9478595
9480052,GA,,,PreservedSpecimen,96a34605-5eb8-4d86-a1b6-06933ba807dc,GA026101,11449,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Rosids|Fabids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus georgiana",97563,"M.A. Curtis",Quercus,,georgiana,,,Species,,,,,,,,"Pyron, J; McVaugh, R",,,,1936,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber, locality",,,,,,,,,,,,,"United States",Georgia,"Rockdale County",,,,1,,,,,,,,,,,,,,,,,,,,,"2019-08-14 03:19:22",96a34605-5eb8-4d86-a1b6-06933ba807dc,258,urn:uuid:3a5ae481-5add-422e-971d-1117b2bd41ec,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=9480052
9480118,GA,,,PreservedSpecimen,261d9e8e-ebd2-4912-b958-d76cbedc267d,GA026108,260281,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Rosids|Fabids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus georgiana",97563,"M.A. Curtis",Quercus,,georgiana,,,Species,,,,,,,,Anonymous,,,,1967,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber, locality",,,,,,,,,,,,,"United States",Georgia,"DeKalb County",,,,1,,,,,,,,,,,,,,,,,,,,,"2019-08-14 03:19:22",261d9e8e-ebd2-4912-b958-d76cbedc267d,258,urn:uuid:9d8bd2c2-5670-4066-894d-2c519df5e010,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=9480118
9484858,GA,,,PreservedSpecimen,3ebc0d53-94f4-4979-8db2-f24300bcd394,GA026098,167772,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Rosids|Fabids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus georgiana",97563,"M.A. Curtis",Quercus,,georgiana,,,Species,,,,,,,,"Allison, J",,,,1984,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber, locality",,,,,,,,,,,,,"United States",Georgia,"Walton County",,,,1,,,,,,,,,,,,,,,,,,,,,"2019-08-14 03:19:22",3ebc0d53-94f4-4979-8db2-f24300bcd394,258,urn:uuid:4bc6f43e-0507-4ea4-a27d-0e6731e7fbf2,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=9484858
9485111,GA,,,PreservedSpecimen,e9e62f69-e9de-47b7-af91-1dee0d79f24c,GA026090,228298,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Rosids|Fabids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus georgiana",97563,"M.A. Curtis",Quercus,,georgiana,,,Species,,,,,,,,"Hess, W",,,,1990,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber, locality",,,,,,,,,,,,,"United States",Georgia,"Harris County",,,,1,,,,,,,,,,,,,,,,,,,,,"2019-08-14 03:19:22",e9e62f69-e9de-47b7-af91-1dee0d79f24c,258,urn:uuid:e844644e-2f24-474b-a2b3-5c446bfd9ec9,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=9485111
9488292,GA,,,PreservedSpecimen,d833bcca-d195-400d-8a8b-29d31cb37ab5,GA026085,14731,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Rosids|Fabids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus georgiana",97563,"M.A. Curtis",Quercus,,georgiana,,,Species,,,,,,,,"Pyron, J; McVaugh, R",,,,1937,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber, locality",,,,,,,,,,,,,"United States",Georgia,"Pike County",,,,1,,,,,,,,,,,,,,,,,,,,,"2019-08-14 03:19:22",d833bcca-d195-400d-8a8b-29d31cb37ab5,258,urn:uuid:40cb8d44-a8ea-4508-8403-9429d47c8e0c,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=9488292
9488539,GA,,,PreservedSpecimen,f23694de-4c23-4832-b8b6-0c9e52f6c607,GA026097,16766,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Rosids|Fabids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus georgiana",97563,"M.A. Curtis",Quercus,,georgiana,,,Species,,,,,,,,"Pyron, J; McVaugh, R",,,,1938,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber, locality",,,,,,,,,,,,,"United States",Georgia,"Barrow County",,,,1,,,,,,,,,,,,,,,,,,,,,"2019-08-14 03:19:22",f23694de-4c23-4832-b8b6-0c9e52f6c607,258,urn:uuid:ac63ebe7-d20c-4f8f-8664-8c1f675246d3,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=9488539
9495684,GA,,,PreservedSpecimen,6539596e-4022-43c9-a288-b0e02ccd6fd2,GA026091,107507,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Rosids|Fabids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus georgiana",97563,"M.A. Curtis",Quercus,,georgiana,,,Species,,,,,,,,"Small, J; Rebuck, A",,,,1895,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber, locality",,,,,,,,,,,,,"United States",Georgia,"Gwinnett County",,,,1,,,,,,,,,,,,,,,,,,,,,"2019-08-14 03:19:22",6539596e-4022-43c9-a288-b0e02ccd6fd2,258,urn:uuid:2809f43a-17f6-4abb-a307-d10ff9671422,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=9495684
9497149,GA,,,PreservedSpecimen,209f1b52-793a-41da-bb54-b4c0e9fad1ab,GA026096,139439,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Rosids|Fabids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus georgiana",97563,"M.A. Curtis",Quercus,,georgiana,,,Species,,,,,,,,"Allison, J",,,,1979,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber, locality",,,,,,,,,,,,,"United States",Georgia,"Newton County",,,,1,,,,,,,,,,,,,,,,,,,,,"2019-08-14 03:19:22",209f1b52-793a-41da-bb54-b4c0e9fad1ab,258,urn:uuid:9f47e15a-c25c-485c-8f4f-896a72eaf68a,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=9497149
9499100,GA,,,PreservedSpecimen,a854c741-7d56-4684-8d37-44acb7db5713,GA026099,135737,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Rosids|Fabids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus georgiana",97563,"M.A. Curtis",Quercus,,georgiana,,,Species,,,,,,,,"Hill, J",,,,1977,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber, locality",,,,,,,,,,,,,"United States",Georgia,"Walton County",,,,1,,,,,,,,,,,,,,,,,,,,,"2019-08-14 03:19:22",a854c741-7d56-4684-8d37-44acb7db5713,258,urn:uuid:36780298-87cc-49b9-b5da-b43f01050a36,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=9499100
9507070,GA,,,PreservedSpecimen,340d562e-e338-4230-b5cf-83b071a0c736,GA026088,208881,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Rosids|Fabids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus georgiana",97563,"M.A. Curtis",Quercus,,georgiana,,,Species,,,,,,,,"Norris, R",,,,1993,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber, locality",,,,,,,,,,,,,"United States",Georgia,"Sumter County",,,,1,,,,,,,,,,,,,,,,,,,,,"2019-08-14 03:19:22",340d562e-e338-4230-b5cf-83b071a0c736,258,urn:uuid:9a35be66-0af6-4d08-a60b-19835b42aa7f,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=9507070
9508245,GA,,,PreservedSpecimen,564db499-96ae-4b76-994c-f1975c617295,GA085363,266525,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Rosids|Fabids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus georgiana",97563,"M.A. Curtis",Quercus,,georgiana,,,Species,,,,,,,,"Toppila, R",,,,2011,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber, locality",,,,,,,,,,,,,"United States",Georgia,"DeKalb County",,,,1,,,,,,,,,,,,,,,,,,,,,"2019-08-14 03:19:22",564db499-96ae-4b76-994c-f1975c617295,258,urn:uuid:c6e4d74d-e019-4d03-97ae-037ae14f0f86,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=9508245
9508495,GA,,,PreservedSpecimen,dbdb5ae5-38f8-4913-8435-85b3a6484910,GA026094,28923,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Rosids|Fabids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus georgiana",97563,"M.A. Curtis",Quercus,,georgiana,,,Species,,,,,,,,"Duncan, W",,,,1948,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber, locality",,,,,,,,,,,,,"United States",Georgia,"Meriwether County",,,,1,,,,,,,,,,,,,,,,,,,,,"2019-08-14 03:19:22",dbdb5ae5-38f8-4913-8435-85b3a6484910,258,urn:uuid:63487415-39c8-4e8b-9e60-e1694a1f190d,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=9508495
9513891,GA,,,PreservedSpecimen,5f6d6d9c-18a1-4ee9-9454-916578ecd8ca,GA085360,266536,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Rosids|Fabids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus georgiana",97563,"M.A. Curtis",Quercus,,georgiana,,,Species,,,,,,,,"Toppila, R",,,,2011,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber, locality",,,,,,,,,,,,,"United States",Georgia,"Harris County",,,,1,,,,,,,,,,,,,,,,,,,,,"2019-08-14 03:19:22",5f6d6d9c-18a1-4ee9-9454-916578ecd8ca,258,urn:uuid:d9aff136-bbcd-4c9d-b244-d10ef95355c5,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=9513891
9518060,GA,,,PreservedSpecimen,175a30a8-46d2-43b6-8977-2254f132df3a,GA026089,107509,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Rosids|Fabids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus georgiana",97563,"M.A. Curtis",Quercus,,georgiana,,,Species,,,,,,,,"Jones, S",,,,1971,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber, locality",,,,,,,,,,,,,"United States",Georgia,"Harris County",,,,1,,,,,,,,,,,,,,,,,,,,,"2019-08-14 03:19:22",175a30a8-46d2-43b6-8977-2254f132df3a,258,urn:uuid:d5125498-2ddd-4d78-af17-600231df532a,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=9518060
9525371,GA,,,PreservedSpecimen,ccdad28a-f06d-46d5-adec-32c7d27ce7b0,GA026095,165228,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Rosids|Fabids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus georgiana",97563,"M.A. Curtis",Quercus,,georgiana,,,Species,,,,,,,,"Allison, J",,,,1984,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber, locality",,,,,,,,,,,,,"United States",Georgia,"Coweta County",,,,1,,,,,,,,,,,,,,,,,,,,,"2019-08-14 03:19:22",ccdad28a-f06d-46d5-adec-32c7d27ce7b0,258,urn:uuid:e03b5308-17de-403c-90eb-ad2ebb4da883,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=9525371
9525497,GA,,,PreservedSpecimen,ad400364-01ab-45f7-81a0-0f747a7859ae,GA192954,269842,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Rosids|Fabids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus georgiana",97563,"M.A. Curtis",Quercus,,georgiana,,,Species,,,,,,,,"Toppila, R",,,,2011,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber, locality",,,,,,,,,,,,,"United States",Georgia,"Rockdale County",,,,1,,,,,,,,,,,,,,,,,,,,,"2019-08-14 03:19:22",ad400364-01ab-45f7-81a0-0f747a7859ae,258,urn:uuid:a670bfb4-3c9d-4c72-91a3-08cee3063650,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=9525497
9527421,GA,,,PreservedSpecimen,2e150a62-46d8-4a97-8ef4-8d0c94c30fc2,GA085365,266527,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Rosids|Fabids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus georgiana",97563,"M.A. Curtis",Quercus,,georgiana,,,Species,,,,,,,,"Toppila, R",,,,2011,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber, locality",,,,,,,,,,,,,"United States",Georgia,"Coweta County",,,,1,,,,,,,,,,,,,,,,,,,,,"2019-08-14 03:19:22",2e150a62-46d8-4a97-8ef4-8d0c94c30fc2,258,urn:uuid:93d8d2ac-d8e7-4b05-9c11-cc08dc6ee2dc,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=9527421
9531325,GA,,,PreservedSpecimen,920646a9-c668-4832-9f0d-6906c659df03,GA029094,107508,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Rosids|Fabids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus georgiana",97563,"M.A. Curtis",Quercus,,georgiana,,,Species,,,,,,,,"Small, J",,,,1893,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber, locality",,,,,,,,,,,,,"United States",Georgia,"DeKalb County",,,,1,,,,,,,,,,,,,,,,,,,,,"2019-08-14 03:19:22",920646a9-c668-4832-9f0d-6906c659df03,258,urn:uuid:1a0f92f6-7085-4a07-9684-8469029343e8,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=9531325
9534259,GA,,,PreservedSpecimen,4bf923e6-8430-4a93-88bf-86b7832309d4,GA026103,167755,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Rosids|Fabids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus georgiana",97563,"M.A. Curtis",Quercus,,georgiana,,,Species,,,,,,,,"Allison, J",,,,1984,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber, locality",,,,,,,,,,,,,"United States",Georgia,"Butts County",,,,1,,,,,,,,,,,,,,,,,,,,,"2019-08-14 03:19:22",4bf923e6-8430-4a93-88bf-86b7832309d4,258,urn:uuid:856fa9e7-fbef-4fda-9285-e9626213b58b,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=9534259
9534289,GA,,,PreservedSpecimen,62b2a974-8dc0-4bd6-915c-c2c11f5fa525,GA085361,266532,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Rosids|Fabids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus georgiana",97563,"M.A. Curtis",Quercus,,georgiana,,,Species,,,,,,,,"Toppila, R",,,,2011,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber, locality",,,,,,,,,,,,,"United States",Georgia,"Heard County",,,,1,,,,,,,,,,,,,,,,,,,,,"2019-08-14 03:19:22",62b2a974-8dc0-4bd6-915c-c2c11f5fa525,258,urn:uuid:431e1dff-e3cf-45b3-ab88-01992b53f93f,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=9534289
